CO_CNES;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_ESTADO_GESTOR;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE
7532326;CAMARGO SANTOS SOCIEDADE SIMPLES ME;CAMARGO SANTOS;12;120040;-996.679;-6.781.921
7541279;R C SERVICOS DE DIAGNOSTICO POR IMAGEM LTDA;D IMAGEM CENTRO DE DIAGNOSTICO POR IMAGEM;12;120040;-995.957;-6.784.588
0227110;M J L PONTES EIRELI;UPAS UNIDADE POPULAR ATENDIMENTO SAUDE;12;120040;-9.990.526;-67.821.930
0153230;MUNICIPIO DE JORDAO;CENTRAL MUNICIPAL DE REDE DE FRIO CMRF;12;120032;-943.170.483.234.623;-7.188.139.915.466.300
0078719;FARMACIA MUNICIPAL;CENTRAL DE ABASTECIMENTO DA ASSISTENCIA BASICA;12;120038;-9.965.744;-67.833.669
7828314;C Y NAKAMURA LTDA;C N ODONTO;12;120040;-995.523;-6.782.207
7797494;PREFEITURA MUNICIPAL DE FEIJO;U S F FLORINDA VIEIRA DA COSTA;12;120030;-8.178.910.387.970.410;-7.033.867.835.998.530
5653312;C R MANTILLA SERVICOS MEDICOS LTDA;C R SERVICOS MEDICOS;12;120040;-99.657.976;-678.145.985
5149460;RUI PINTO;RUI PINTO;12;120040;;
5150086;TEMISTOCLES BARBOSA FREIRE;TEMISTOCLES BARBOSA FREIRE;12;120040;;
6159087;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE CRUZEIRO DO SUL;12;120020;-762.288.725.627.841;-7.268.009.662.628.170
2001896;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;UNIDADE DE SAUDE DA FAMILIA JOSE TIMOTIO DE OLIVEIRA;12;120020;-77.505.826.989.412.100;-7.240.149.021.148.680
2001926;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;POSTO DE SAUDE SANTO ANTONIO;12;120020;;
2002396;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;POSTO DE SAUDE ALFREDO SAID;12;120020;-8.010.722.680.751.430;-7.274.931.907.653.800
2001314;PREFEITURA MUNICIPAL DE EPITACIOLANDIA;ESF JOAO ALVES DA SILVA;12;120025;-110.169.201;-687.348.102
2001330;PREFEITURA MUNICIPAL DE EPITACIOLANDIA;CENTRO DE SAUDE JOSE CANDIDO DE MESQUITA;12;120025;-110.231.800;-68.458.600
2003090;PREFEITURA MUNICIPAL DE EPITACIOLANDIA;ESF SUELLEN DE LIMA CASTELO;12;120025;-11.029.460;-68.664.780
2001039;PREFEITURA MUNICIPAL DE CAPIXABA;UNIDADE DE SAUDE DA FAMILIA DR LUIZ FERNANDO MAGALHAES;12;120017;-10.576.268.119.495.000;-6.767.646.789.550.780
6213049;SERVICO SOCIAL DA INDUSTRIA;UNIDADE OPERACIONAL DA SAUDE DO SESI;12;120040;-996.291;-6.783.029
2001977;MANTILLA E MANTILLA LTDA;CENTRO DE DIAGNOSTICO POR IMAGEM CEDIAC;12;120040;-9.967.941;-67.814.698
2003015;PREFEITURA MUNICIPAL DE RIO BRANCO;USF JOSE GOMES DE OLIVEIRA;12;120040;-1.000.235;-6.784.036
5625645;HOA HOSPITAL OFTALMOLOGICO DO ACRE LTDA;H O A HOSPITAL OFTALMOLOGICO DO ACRE;12;120040;-9.970.921;-67.812.140
7120680;PREFEITURA MUNICIPAL DE RIO BRANCO;USF ELPIDIO MOREIRA SOUZA;12;120040;-993.823;-6.783.368
7120710;PREFEITURA MUNICIPAL DE RIO BRANCO;USF GENILSON PINTO DE SOUZA;12;120040;-999.200;-6.780.972
7120729;PREFEITURA MUNICIPAL DE RIO BRANCO;USF TEREZA ROSAS;12;120040;-1.001.053;-6.777.192
7120745;ANA NERY SA DE SOUZA CASTRO;CONSULTORIO ANA NERY;12;120040;-995.934;-6.781.481
7120753;DERMATOCLIN CONSULTORIO MEDICO SOCIEDADE SIMPLES;DERMATOCLIN CLINICA MEDICA E DERMATOLOGICA SOC SIMPLES ME;12;120040;-996.097;-6.781.625
7120788;MICROLAB SOCIEDADE SIMPLES LTDA;MICROLAB SOCIEDADE SIMPLES LTDA;12;120040;-996.606;-6.780.968
3929493;CINTYA MENDES CONDE;CINTYA MENDES CONDE;12;120040;;
3929523;PAULO JORGE CARDOSO FIGUEIRA;PAULO JORGE CARDOSO FIGUEIRA;12;120040;;
3929558;ELIANE DOMIGUES CAVALLERO DURCO PACO;ELIANE DOMIGUES CAVALLERO DURCO PACO;12;120040;-9.975;-67.81
3939286;L C B PAES;L C B PAES;12;120040;-997.324;-6.780.764
3939561;REABILITAR C FISIOTERAPIA EIRELI;NFISIO;12;120040;-9.947.984;-67.801.459
3929442;JAQUELINE DURCO PACO;JAQUELINE DURCO PACO;12;120040;-995.899;-6.782.051
3556271;SECRETARIA DE ESTADO DE SAUDE;CENTRAL DE REGULACAO MEDICA DAS URGENCIAS RIO BRANCO;12;120040;-99.716.876;-678.065.474
6430201;DISTRITO SANITARIO ESPECIAL INDIGENA ALTO JURUA;POLO BASE INDIGENA;12;120032;-9.234.959.792.129.810;-7.176.406.860.351.560
6411312;PREFEITURA MUNICIPAL DE PLACIDO DE CASTRO;U S F LUCIO ALVES DA SILVA;12;120038;-10.319.880.304.174.000;-6.718.126.773.834.220
7111096;PREFEITURA MUN ICIPAL DE RIO BRANCO;COFAM COMPLEXO FARMACEUTICO MUNICIPAL;12;120040;-996.577;-6.783.848
7111118;PREFEITURA MUNICIPAL DE RIO BRANCO;DIVISAO DE ASSISTENCIA FARMACEUTICA DAF SEMSA;12;120040;-996.675;-6.781.915
7003609;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO DE TARAUACA;12;120060;;
7007531;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA USA CRUZEIRO DO SUL 01;12;120020;-76.294.952;-726.729.505
7001649;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO DE PLACIDO DE CASTRO;12;120038;;
2000431;SECRETARIA DE ESTADO DE SAUDE;GRUPO ESCOLAR JOAO PAULO I;12;120040;-9.983.044;-6.783.374
2001500;SECRETARIA DE ESTADO DE SAUDE;HOSPITAL RAIMUNDO CHAAR;12;120010;-1.100.992.746.751.820;-6.874.804.258.346.550
2000083;SECRETARIA DE ESTADO DE SAUDE;HOSPITAL DR ABEL PINHEIRO MACIEL FILHO;12;120033;-76.158.847;-729.101.281
2000121;SECRETARIA DE ESTADO DE SAUDE;HOSPITAL DR SANSAO GOMES;12;120060;-816.668.037;-707.662.439
2000393;SECRETARIA DE ESTADO DE SAUDE;HOSPITAL EPAMINONDAS JACOME;12;120070;-10.650.190.640.678.100;-6.850.640.773.773.190
2000385;SECRETARIA DE ESTADO DE SAUDE;HOSPITAL INFANTIL IOLANDA COSTA E SILVA;12;120040;-9.969.357;-67.813.114
2000229;CLINICA SANTA MARIA;CLINICA SANTA MARIA;12;120020;-7.631;-72.67
2001632;SECRETARIA DE ESTADO DE SAUDE;CENTRO DE ATENDIMENTO AO DEFICIENTE VISUAL;12;120040;;
2002752;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO;POSTO DE SAUDE AQUILES PERET;12;120040;;
2002450;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO;POSTO DE SAUDE BARRO ALTO;12;120040;;
2002612;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO;POSTO DE SAUDE BELA VISTA;12;120040;;
2002442;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO;POSTO DE SAUDE BENFICA;12;120040;;
2002973;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO;POSTO DE SAUDE CALAFATE;12;120040;;
2002728;SECRETARIA MUNICIPAL DESAUDE DE RIO BRANCO;POSTO DE SAUDE CATUABA;12;120040;;
2002043;PREFEITURA MUNICIPAL DE ACRELANDIA;POSTO DE SAUDE CIRO PORTELA;12;120001;-9.828;-66.883
2002604;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO;POSTO DE SAUDE GLEBA S KM 70;12;120040;;
2002310;SECRETARIA DE ESTADO DE SAUDE DO ACRE;POSTO DE SAUDE ICO;12;120030;;
3076482;QUITERIA PINHO CASTRO;FISIOTRAUMA CLINICA DE FISIOTERAPIA;12;120040;;
6676758;CENTRO CLINICO E REABILITACAO REMARQUE QUEIROZ;CENTRO CLINICO E REABILITACAO REMARQUE QUEIROZ;12;120050;-9.066.605.955.239.260;-6.865.783.452.987.670
3449300;PREFEITURA MUNICIPAL DE RIO BRANCO;CENTRO DE APOIO DIAGNOSTICO ANALISES CLINICAS CAD;12;120040;-9.954.655;-67.819.733
7030789;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA USB BRASILEIA 19;12;120010;-11.016.095;-687.506.879
3797570;PREFEITURA MUNICIPAL DE ASSIS BRASIL;VIGILANCIA SANITARIA E EPIDEMIOLOGICA DE ASSIS BRASIL;12;120005;;
3820793;CLINICA DE DIAGNOSTICO E TRATAMENTO DA OSTEOPOROSE DO ACRE L;CLINICA DE DIAGNOSTICO E TRATAMENTO DE OSTEOPOROSE;12;120040;-996.665;-6.781.321
6291805;FRANCISCO EDUARDO SARAIVA DE FARIAS;FRANCISCO EDUARDO SARAIVA DE FARIAS;12;120040;-996.112;-6.780.904
5876702;CLINPED CLINICA DE PEDIATRIA LTDA;CLINPED;12;120040;-995.851;-6.781.337
7334710;SECRETARIA DE ESTADO DE SAUDE;CENTRO DE REFERENCIA DE MEDIC EXCEPCIONAIS REGIONAL DO JURUA;12;120020;-76.272.471.828.341.200;-7.266.501.188.278.190
3626822;RENATO MOREIRA FONSECA;RENATO MOREIRA FONSECA;12;120040;;
3642445;PREFEITURA MUNICIPAL DE RIO BRANCO;ESCOLA MUNICIPAL ISMAEL GOMES DE CARVALHO;12;120040;-993.326;-6.783.214
2001918;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;POSTO DE SAUDE PARANA DOS MOURAS;12;120020;;
2002299;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;UNIDADE DE SAUDE ADALTO JOSE BATISTA;12;120020;-77.872.786.981.278.300;-720.809.555.053.711
2002302;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;POSTO DE SAUDE VITAL BRASIL;12;120020;-7.741.950.382.147.600;-7.245.534.896.850.580
2002914;PREFEITURA MUNICIPAL DE CRUZEIRO DO SUL;UNIDADE SAUDE DA FAMILIA 25 DE AGOSTO;12;120020;-7.620.675.374.120.230;-726.716.423.034.668
2001322;PREFEITURA MUNICIPAL DE EPITACIOLANDIA;ESF JOSE FRANCISCO DO NASCIMENTO;12;120025;-110.354.700;-687.475.900
6214010;SOUZA CIA LTDA;AUDIOCLIN;12;120040;-9.966.125;-67.811.493
0429511;CENTRO DE EQUOTERAPIA VIDA EIRELI;ACREDITE FISIOTERAPIA NEUROFUNCIONAL;12;120040;-9.965.914;-67.813.538
0271438;UNIDADE DE VIGILANCIA EM SAUDE;UNIDADE DE VIGILANCIA EM SAUDE DE ACRELANDIA;12;120001;-1.007.532.535.890.220;-6.705.135.653.443.010
5019737;E DE FREITAS ROCHA;PRONT ODONTO;12;120040;;
5020751;LILIAN E ROBERTA ODONTOLOGIA LTDA;CLINI SAUDE;12;120040;-9.970.844;-67.808.694
0930245;MUNICIPIO DE CRUZEIRO DO SUL;CENTRO MULTIDICIPLINAR DE ATENCAO DOMICILIAR;12;120020;-7.623.183;-726.713.792
0843393;J CRUZ LTDA;FARMACIA DO CONSUMIDOR;12;120040;-996.571;-6.783.273
0846694;L DOTTO FISIOTERAPIA;L D FISIOTERAPIA;12;120040;-996.914;-6.781.947
0923524;BRANDAO MATOS LTDA;ESPACO TERAPEUTICO DELOURDES;12;120040;-99.694.964;-678.019.727
0836575;LMS CARDIOLOGIA PEDIATRICA LTDA;LMS CARDIOLOGIA PEDIATRICA LTDA;12;120040;-994.449;-6.785.793
0717657;CSO CENTRO DE SAUDE OCULAR DE RIO BRANCO LTDA;CSO CENTRO DE SAUDE OCULAR DE RIO BRANCO;12;120040;-997.793;-6.780.984
0746053;NAJARA GONCALVES PINTO;NAJARA GONCALVES PINTO;12;120040;-994.034;-6.785.722
0821136;J CRUZ LTDA;FARMACIA DO CONSUMIDOR;12;120040;-997.518;-6.779.639
0827649;LABCLIN SAUDE CLINICA MEDICA LABORATORIO DE ANALISES LTDA;LABCLIN SAUDE;12;120040;-998.595;-6.780.742
0740705;ALDO DAMIAN CHAMBI GARRIDO;ALDO DAMIAN CHAMBI GARRIDO;12;120040;-996.648;-6.781.757
0733083;MAURICIO MAGARIFUCHI;MAURICIO MAGARIFUCHI;12;120040;-996.121;-6.781.470
0746061;JESSICA ARAUJO DE LIMA;JESSICA ARAUJO DE LIMA;12;120040;-10.023.365;-67.750.521
9639896;RUBEVANE VIEIRA MOREIRA;ACADEMIA DE SAUDE;12;120001;-10.075.971.460.559.600;-6.705.030.635.898.120
2976730;BELO JARDIM FARMA LTDA;BELO JARDIM FARMA;12;120040;-10.008.696;-67.771.774
2987309;MUNICIPIO DE RIO BRANCO;POLO ACADEMIA DA SAUDE INTERMEDIARIA ALTAMIRA;12;120040;-99.439.333;-678.089.542
2858592;MUNICIPIO DE JORDAO;UNIDADE DE SAUDE DA FAMILIA ROCILDA PEREIRA DA SILVA;12;120032;-9.425.650.845.786.390;-7.187.483.310.699.460
2831465;MUNICIPIO DE TARAUACA;LABORATORIO DE ANALISE CLINICA MUNICIPAL;12;120060;-8.181.920;-70.181.920
2874555;CLINICA FORTALECER ANTENDIMENTOS EM PSICOLOGIA LTDA;CLINICA FORTALECER;12;120040;-99.771.705;-678.087.638
0607169;REABILITARE LTDA;REABILITARE ODONTOLOGIA POR AMOR;12;120040;-996.578;-6.781.145
3152359;M R B VALENCA;CLINICA IMUNE;12;120040;-996.677;-6.781.914
9002677;CARDOSO E LISBOA LTDA;CARDOSO E FRANCO;12;120040;-996.456;-6.780.157
9089144;OBRA SOCIAL N S DA GLORIA FAZENDA DA ESPERANCA;FAZENDA DA ESPERANCA SAO PEREGRINO;12;120050;-9.073.153.474.535.310;-6.871.386.051.177.970
2851830;SORRISO CONTENTE LTDA;SORRISO CONTENTE;12;120040;-9.964.344;-67.822.415
2983028;L HERTZ RODRIGUES;LUMINI PILATES;12;120040;-996.619;-6.781.248
2995158;M LIS OLIVEIRA GUEDES;FARMACIA GASTE MENOS;12;120040;-99.586.854;-678.342.473
7871732;THAIS ALINE VIEIRA SANTOS;CLINICA SERIMAGEM;12;120040;-9.975;-67.81
7827547;CAF CENTRO DE ABASTECIMENTO FARMACEUTICO;FARMACIA MUNICIPAL;12;120005;-10.940.669;-69.561.204
7954417;C I S O CLINICA INTEGRADA DE SAUDE ODONTOLOGICA EIRELI;CLINICA INTEGRADA DE SAUDE ODONTOLOGICA;12;120040;-996.245;-6.781.656
7951809;ONCOJURUA SERVICOS MEDICOS LTDA EPP;ONCOJURUA;12;120020;;
7952309;HOLANDA E MACHADO LTDA;CLIMED;12;120060;;
0215430;J SOUZA TAMBURINI IMPORTACAO E EXPORTACAO EIRELI;JARDEL DESPACHANTE MEDICO;12;120040;-9.961.556;-67.816.336
0899593;MUNICIPIO DE MANCIO LIMA;UBS LINA BANDEIRA DA ROCHA;12;120033;-7.418.356;-73.224.782
0842001;ENDOMED SOCIEDADE SIMPLES UNIPESSOAL LTDA;ENDOMED;12;120040;-9.962.819;-67.794.189
0822191;J CRUZ LTDA;FARMACIA DO CONSUMIDOR;12;120040;-10.008.567;-67.800.887
0882380;ELIZANE S NASCIMENTO;SORRISO PERFEITO;12;120040;-9.947.352;-67.863.853
0772984;OBRAS SOCIAIS DA DIOCESE DE RIO BRANCO;COMUNIDADE ESTRELA DA MANHA;12;120040;-9.936.746.932.391.690;-6.782.675.743.103.020
7919522;MUNICIPIO DE RIO BRANCO;USF CIDADE NOVA I;12;120040;-9.975;-67.81
0257184;PREFEITURA MUNICIPAL DE ACRELANDIA;UNIDADE DE SAUDE DA FAMILIA ZULMIRA GARCIA RODRIGUES;12;120001;-10.071.996.366.288.600;-6.706.237.688.784.500
0853097;J CRUZ LTDA;DROGARIAS ULTRA POPULAR;12;120040;-997.291;-6.780.113
0717363;CLINICA DE SAUDE E DESENVOLVIMENTO HUMANO ACOLHER LTDA;CLINICA ACOLHER;12;120040;-996.084;-6.779.512
0740950;BEATRIZ B CUNHA EIRELI;ODONTOLOGIA HUMANIZADA;12;120040;-9.958.744;-67.833.759
9106855;F MARTINS CHAVES;VIVENSER INSTITUTO DE TERAPIAS INTEGRADAS;12;120040;-99.613.508;-678.125.893
9160868;LUIZ AUGUSTO N O BATISTA EIRELI EPP;UNIDADE AEROPORTO VELHO;12;120020;-7.597.431;-72.683.281
7938209;MUNICIPIO DE RIO BRANCO;USF MANOEL BEZERRA III;12;120040;-9.975;-67.81
7938586;MUNICIPIO DE RIO BRANCO;USF ROZANGELA PIMENTEL I;12;120040;-9.975;-67.81
0117382;USF LIDIA RODRIGUES;USF LIDIA RODRIGUES;12;120040;-9.986.369;-67.804.419
7845375;MUNICIPIO DE BRASILEIA;FARMACIA MUNICIPAL DE BRASILEIA;12;120010;-10.997.679.238.599.400;-6.875.273.108.482.360
7834136;SECRETARIA DE ESTADO DE SAUDE;ESCOLA ESTADUAL NATALINO DA SILVEIRA BRITO;12;120040;-998.116;-6.789.339
4004973;BRASIL HOLANDA CONSULTORIO MEDICO LTDA;ORTHOMEDIC;12;120020;-7.618.378.407.479.110;-7.268.337.965.011.590
4068203;SOARES E MAGALHAES SOCIEDADE SIMPLES;ANGIOCARE MEDICINA VASCULAR E CIRURGIA;12;120040;-996.936;-6.781.577
4010639;H HAERDRICH LTDA;SUPER POPULAR;12;120040;-995.234;-6.788.718
9276505;PREFEITURA MUNICIPAL DE JORDAO;UOM UNIDADE MOVEL ODONTOLOGICA DE JORDAO;12;120032;-919.129;-719.517.126
9383719;MUNICIPIO DE RIO BRANCO;USF MANOEL BEZERRA II;12;120040;-9.975;-67.81
9475575;R R OLIVEIRA CIA LTDA;SERFISIO SERVICOS DE FISIOTERAPIA;12;120040;-996.476;-6.781.222
5603668;ROSELY BARREIROS;ROSELY BARREIROS;12;120040;;
0145645;MUNICIPIO DE RIO BRANCO;SERVICO DE ATENCAO DOMICILIAR SAD PROGRAMA MELHOR EM CASA;12;120040;-996.605;-6.780.222
0178462;INSTITUTO MULTIDISCIPLINAR DE NEURODESENVOLVIMENTO LTDA;TEHABILITAR;12;120040;-995.681;-6.782.032
7915241;PREFEITURA MUNICIPAL DE SAUDE;UNIDADE DE SAUDE DA FAMILIA BOCA DO MOA ARITO ROSAS;12;120020;-76.521.510.815.843.800;-726.751.184.463.501
7914210;MEDICINA ESPECIALIZADA DO ACRE SOCIEDADE SIMPLES;MEDICINA ESPECIALIZADA DO ACRE;12;120040;-9.975.201;-67.860.207
0258555;UNIDADE DE MEDICINA ESPECIALIZADA;UNIDADE DE MEDICINA ESPECIALIZADA DE ACRELANDIA;12;120001;-10.077.314.978.969.700;-6.705.529.636.157.000
9549838;LIBER MEDICINA ENSINO E PESQUISA LTDA;CLINICA LIBER;12;120020;-7.634.061;-72.672.751
9598308;DOZE SEGURANCA DO TRABALHO CONSULTORIA E TREINAMENTOS IMP E;GRUPO MR12 SEGURANCA E MEDICINA DO TRABALHO;12;120040;-996.079;-6.781.205
9606424;UNIAO EDUCACIONAL DO NORTE LTDA;UNINORTE BLOCO F;12;120040;-996.847;-6.785.065
7416326;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA USB DE CRUZEIRO DO SUL 03;12;120020;-7.629.533.468.028.500;-7.267.288.148.403.160
2000423;SECRETARIA DE ESTADO DE SAUDE;ESCOLA DOUTOR PIMENTEL GOMES;12;120040;-9.975;-67.81
9698000;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA USB MANOEL URBANO 13;12;120034;-88.363.126;-692.601.351
6801099;CENTRO DE DIAGNOSTICOS CITOLAB LTDA;CITOLAB;12;120020;-7.635.052.403.786.590;-7.267.398.118.972.770
0837741;J CRUZ LTDA;FARMACIA DO CONSUMIDOR;12;120040;-9.954.461;-6.779.808
9514333;ALPHA PRIME HOME CARE LTDA;ALPHA PRIME HOME CARE;12;120040;-996.648;-6.783.372
0845949;J CRUZ LTDA;DROGARIAS ULTRA POPULAR;12;120040;-997.998;-6.780.759
0847046;J CRUZ LTDA;DROGARIAS ULTRA POPULAR;12;120040;-999.707;-6.782.603
0447994;ANA CAROLINE FONSECA BEZERRA;ANA CAROLINE FONSECA BEZERRA;12;120040;-997.223;-6.781.376
0272345;PREFEITURA MUNICIPAL DE SAUDE;CENTRAL MUNICIPAL DE REDE DE FRIO;12;120042;-7.730.298.600.303.320;-7.264.838.218.688.960
0211656;CLINICA HASHIMOTO LTDA;CLINICA HASHIMOTO;12;120040;-997.145;-6.780.907
9695729;PREFEITURA MUNICIPAL DE SAUDE;UBS RIO LIBERDADE MAURICIO MAPES;12;120020;-7.797.228.160.892.590;-720.260.238.647.461
9705317;OBRA SOCIAL N S DA GLORIA FAZENDA DA ESPERANCA;FAZENDA DA ESPERANCA MARIA MADALENA;12;120020;-7.624.758.839.947.920;-7.267.704.963.684.080
0479942;EMPREENDIMENTOS PAGUE MENOS S A;EMPREENDIMENTOS PAGUE MENOS S A;12;120040;-997.057;-6.781.299
5603641;EDGAR MIGUEL VILLASANTE TRONCOSO;EDGAR MIGUEL VILLASANTE TRONCOSO;12;120040;-9.962.119;-67.812.988
6212948;SECRETARIA DE ESTADO DE SAUDE;ESCOLA HUMBERTO DE ALENCAR CASTELO BRANCO;12;120040;-996.586;-6.780.492
6969259;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA USA RIO BRANCO 01;12;120040;-9.975.021.591.826.020;-678.100.848.197.937
6971326;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO I;12;120040;;
6965334;SECRETARIA DE ESTADO DE SAUDE;MOTOLANCIA SAMU I;12;120040;-9.975;-67.82
6965342;SECRETARIA DE ESTADO DE SAUDE;MOTOLANCIA SAMU II;12;120040;-9.975;-67.83
6969267;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE AVANCADO II RB RF;12;120040;;
6971016;MINISTERIO DA SAUDE;DISTRITO SANITARIO ESPECIAL INDIGENA ALTO RIO PURUS DSEI;12;120040;-997.283;-6.782.660
6976522;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO II RB;12;120040;;
6976530;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO DE VIDA III RB RT;12;120040;;
6976581;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO IV RB RT;12;120040;;
6976603;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO V RB RT;12;120040;;
6977146;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO VII RB RT;12;120040;;
6977162;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO VIII RB RT;12;120040;;
6977197;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO IX RB RT;12;120040;;
6977200;SECRETARIA DE ESTADO DE SAUDE;AMBULANCIA DE SUPORTE BASICO X RB RT;12;120040;;
0475947;MUNICIPIO DE CAPIXABA;CENTRAL REDE DE FRIOS DE CAPIXABA;12;120017;-10.575.265.490.547.900;-6.767.859.824.894.340
0449237;PREFEITURA MUNICIPAL DE RODRIGUES ALVES;UNIDADE BASICA FLUVIAL TEREZINHA LOPES;12;120042;-7.735.040.148.909.440;-7.264.788.866.043.090
0479950;EMPREENDIMENTOS PAGUE MENOS S A;FARMACIA PAGUE MENOS;12;120040;-9.973.015;-67.826.363
0484911;MUNICIPIO DE MANOEL URBANO;CENTRAL MUNICIPAL DE REDE DE FRIO;12;120034;-88.389.835;-6.926.037
0479896;EMPREENDIMENTOS PAGUE MENOS S A;FARMACIA PAGUE MENOS;12;120040;-9.975;-67.81
5630061;JULIO EDUARDO GOMES PEREIRA;JULIO EDUARDO GOMES PEREIRA;12;120040;-9.957.986;-67.808.693
0731285;RODRIGO VICK FERNANDES GOMES;RODRIGO VICK FERNANDES GOMES;12;120040;-996.203;-6.781.651
0746037;MARIA MIRLA SILVA DOS SANTOS;MARIA MIRLA SILVA DOS SANTOS;12;120040;-993.627;-6.781.178
0877263;ORTOIMPLAM;ORTOIMPLAM;12;120040;-997.629;-6.780.736
0827614;L C DANTAS EIRELI;DANTAS MD;12;120020;-763.573.296.125.767;-7.267.526.865.005.490
0859389;ITPAC INSTITUTO TOCANTINENSES PRESIDENTE ANTONIO CARLOS S A;ITPAC CRUZEIRO DO SUL;12;120020;-7.621.738.780.430.140;-7.267.121.315.002.440
0843407;J CRUZ LTDA;FARMACIA DO CONSUMIDOR;12;120040;-996.437;-6.781.614
0843415;J CRUZ LTDA;DROGARIAS ULTRA POPULAR;12;120040;-997.371;-6.780.498
0847054;J CRUZ LTDA;DROGARIAS ULTRA POPULAR;12;120040;-99.667.212;-678.179.056
0853100;J CRUZ LTDA;DROGARIAS ULTRA POPULAR;12;120040;-998.068;-6.780.832
9911332;CLINICAS LA VIDA EIRELI;INSTITUTO LA VIDA;12;120040;-9.975;-67.81
9845143;SECRETARIA MUNICIPAL DE SAUDE;VIGILANCIA ENTOMOLOGICA RODRIGUES ALVES;12;120042;-77.366.986.152.144.700;-7.265.048.503.875.730
9893636;CLINIPED SERVICOS MEDICOS LTDA;CLINIPED;12;120040;-996.934;-6.782.442
7942494;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;CENTRO INTEGRADO DE SAUDE UNIMED;12;120040;-9.966.757;-67.814.368
0479888;EMPREENDIMENTOS PAGUE MENOS S A;FARMACIA PAGUE NENOS;12;120040;-996.302;-6.780.995
3658333;OLGA LILIANA SILVA FURTADO;OLGA LILIANA SILVA FURTADO;12;120040;-996.212;-6.781.640
4039769;MEDICINARTE DIAGNOSTICOS POR IMAGEM LTDA;MEDICINARTE DIAGNOSTICOS POR IMAGEM LTDA;12;120040;-9.996.538;-6.781.739
4083865;SECRETARIA DE ESTADO DE SAUDE;CEREST REGIONAL DO BAIXO ACRE PURUS;12;120040;-9.970.082;-67.811.627
4004817;NATIELE BEZERRA DAMASCENO;NATIELE BEZERRA DAMASCENO;12;120040;-996.060;-6.781.063
2907208;RAIA DROGASIL S A;RAIA DROGASIL S A DS1681;12;120040;-994.520;-6.782.541
4038983;D I SARAIVA LTDA;VITALCLIN ANALISES CLINICAS E CENTRO MEDICO;12;120040;-996.057;-6.781.670
4004809;MARCELLA EVANGELISTA MELO;MARCELLA EVANGELISTA MELO;12;120040;-9.975;-67.81
0127701;E C LIMA;E C LIMA;12;120040;-995.689;-67.802.109
2002876;SECRETARIA MUNCIPAL DE SAUDE;CENTRO DE SAUDE RAIMUNDA PORFIRIO DE BRITO RAMOS;12;120013;-982.820.731.537.843;-6.795.470.952.987.670
2002833;NUCLEO DE ATENDIMENTO EM TRIAGEM NEONATAL;NATIVIDA;12;120040;-99.800.495;-678.085.613
2003228;PREFEITURA MUNICIPAL DE RIO BRANCO;USF ANTENOR RAMOS I;12;120040;-998.038;-6.779.594
3449432;PREFEITURA MUNICIPAL DE SENA MADUREIRA;UNIDADE BASICA DE SAUDE FLORIANO FLORENTINO M DA SILVA;12;120050;-9.056.848.022.905.240;-6.866.430.938.243.860
7807384;CENTRO MEDICO DA FAMILIA CEMEF;CEMEF;12;120038;-10.335;-67.184
